order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments;
5309697895b2dd99b05c248512f668cc;d839f4dde946c508c319fc89a4e67756;1;33,25;78,35;25-11-2017 01:04;4;health_beauty;72d135605b8f0dd92505c47ca12157bd;boleto;delivered;200;16;28;11;brasilia;DF;6ec1a01e866584bb679eb9b098345919;santos;SP;1;
27167c20a18a136683606cb93c0168a9;d27aeb5071c4ea47a7345b7f14fd4398;1;45,04;236,56;26-11-2017 14:50;1;health_beauty;994ab76f0da3349fffcfe5d598e9babb;credit_card;delivered;150;16;2;20;brasilia;DF;8b2492b7ff4468839593fafeed55bad9;sao goncalo;RJ;1;
27167c20a18a136683606cb93c0168a9;d27aeb5071c4ea47a7345b7f14fd4398;2;45,04;236,56;26-11-2017 14:50;1;health_beauty;994ab76f0da3349fffcfe5d598e9babb;credit_card;delivered;150;16;2;20;brasilia;DF;8b2492b7ff4468839593fafeed55bad9;sao goncalo;RJ;1;
;d27aeb5071c4ea47a7345b7f14fd4398;3;45,04;236,56;26-11-2017 14:50;1;health_beauty;994ab76f0da3349fffcfe5d598e9babb;credit_card;delivered;150;16;2;20;brasilia;DF;8b2492b7ff4468839593fafeed55bad9;sao goncalo;RJ;1;
27167c20a18a136683606cb93c0168a9;d27aeb5071c4ea47a7345b7f14fd4398;4;45,04;236,56;26-11-2017 14:50;1;health_beauty;994ab76f0da3349fffcfe5d598e9babb;credit_card;delivered;150;16;2;20;brasilia;DF;8b2492b7ff4468839593fafeed55bad9;sao goncalo;RJ;1;
f17c68f902fd50e36d9c37ccf4c85870;7f6a3aaafc26964ec75650f5b487de99;1;25,26;39,36;27-11-2017 20:47;1;health_beauty;678f2ac714d00eef5ccc48a9b25b2fef;credit_card;delivered;200;16;11;11;sao paulo;SP;8b2492b7ff4468839593fafeed55bad9;sao goncalo;RJ;1;
fc92a3e6d1520d0e2ac17171a736ccb8;04c1c2d37f2b2f5e52285534fd59e14c;1;79;95,99;22-11-2017 15:30;5;health_beauty;722dc14e0848efdb771dca6de2929c41;credit_card;delivered;250;16;16;11;salinas;MG;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;9;
1f2d748b450582951d24a89c0e2fa4d4;63070e4e96e9d1d514fa14fe39ff5ded;1;79;113,35;24-11-2017 13:28;4;health_beauty;722dc14e0848efdb771dca6de2929c41;boleto;delivered;250;16;16;11;juina;MT;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;1;
808b48ab7f6fab2f801fc89c447c7eab;740d966972fc4d7b3911eb5bf066f510;1;79;99,59;24-11-2017 22:05;5;health_beauty;722dc14e0848efdb771dca6de2929c41;boleto;delivered;250;16;16;11;turvolandia;MG;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;1;
919f7b191b8ebc3ee9ab62e05ae3b2bb;53516cee27cdbecaa1d122f5ae9a2507;1;99,9;117,04;22-11-2017 11:09;1;health_beauty;9f65cd1fc2c7cf6ad8bc3d8c038abe44;credit_card;delivered;200;16;16;11;rio de janeiro;RJ;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;4;
988fa10af6e2e1509c1afc489dcd6b91;2b490666f3fa3630b987ba391a9ffd30;1;99,9;115,35;19-11-2017 12:13;5;health_beauty;9f65cd1fc2c7cf6ad8bc3d8c038abe44;credit_card;delivered;200;16;16;11;diadema;SP;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;1;
a728a784b0cb1c9e387f984db61c0810;83ae29b6de185bd85da55f8f6dc453a6;1;99,9;115,35;12-11-2017 17:19;5;health_beauty;9f65cd1fc2c7cf6ad8bc3d8c038abe44;credit_card;delivered;200;16;16;11;sorocaba;SP;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;6;
8481478249ba7d8799056856230b56f9;44cf54f2e6b9ba1a2eea3231a300c24d;1;89,9;106,97;11-11-2017 13:30;1;health_beauty;9f65cd1fc2c7cf6ad8bc3d8c038abe44;credit_card;delivered;200;16;16;11;belo horizonte;MG;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;1;
186c43c492d0813457a0da8ee78ef748;c78afbf707e4446398d86ac463c3fd4c;1;39,9;222,15;13-11-2017 11:44;5;health_beauty;7d681d24b9bad757fb34b0d464c350e4;credit_card;delivered;240;18;14;16;itumbiara;GO;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;5;
186c43c492d0813457a0da8ee78ef748;c78afbf707e4446398d86ac463c3fd4c;2;39,9;222,15;13-11-2017 11:44;5;health_beauty;7d681d24b9bad757fb34b0d464c350e4;credit_card;delivered;240;18;14;16;itumbiara;GO;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;5;
186c43c492d0813457a0da8ee78ef748;c78afbf707e4446398d86ac463c3fd4c;3;39,9;222,15;13-11-2017 11:44;5;health_beauty;7d681d24b9bad757fb34b0d464c350e4;credit_card;delivered;240;18;14;16;itumbiara;GO;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;5;
e865720063d35fe789029a6021f2df31;eb70fff1e6f5d8c627864ac88b9859c6;1;19,9;35;29-11-2017 09:37;5;health_beauty;651fe753ea1d6ad3d5744c1bffd3d6e1;boleto;delivered;50;16;16;11;curitiba;PR;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;1;
9fa3ac86373c11b7d4604b966602a778;fdf542a9656a9ce9cb0bb1a30a56f1e3;1;28,9;44;24-11-2017 15:44;4;health_beauty;f343690217692891e7a092d5c1e5eef7;boleto;delivered;250;16;16;11;sao paulo;SP;7178f9f4dd81dcef02f62acdf8151e01;videira;SC;1;
2279b7f227b450166adadca909462947;87880cd71e9805670dae6794534f4282;1;31,49;40,76;12-11-2017 23:55;5;health_beauty;612c7f49d1026f7beded75464b574f81;credit_card;delivered;200;28;11;14;francisco morato;SP;9b013e03b2ab786505a1d3b5c0756754;vicente de carvalho;SP;1;
55c27ec4136ec6d13577c7fb34c62b68;5040cce1f64706863160f0a3b757a894;1;35,79;184,26;20-11-2017 11:46;3;health_beauty;cffa43acc63e8225bb6889f3c3bd74e3;credit_card;delivered;217;17;13;15;vitoria de santo antao;PE;cbd996ad3c1b7dc71fd0e5f5df9087e2;sao jose do rio preto;SP;5;
55c27ec4136ec6d13577c7fb34c62b68;5040cce1f64706863160f0a3b757a894;2;35,79;184,26;20-11-2017 11:46;3;health_beauty;cffa43acc63e8225bb6889f3c3bd74e3;credit_card;delivered;217;17;13;15;vitoria de santo antao;PE;cbd996ad3c1b7dc71fd0e5f5df9087e2;sao jose do rio preto;SP;5;
55c27ec4136ec6d13577c7fb34c62b68;5040cce1f64706863160f0a3b757a894;3;35,79;184,26;20-11-2017 11:46;3;health_beauty;cffa43acc63e8225bb6889f3c3bd74e3;credit_card;delivered;217;17;13;15;vitoria de santo antao;PE;cbd996ad3c1b7dc71fd0e5f5df9087e2;sao jose do rio preto;SP;5;
0542a77eb7f00f9ed2f08c1dba22a43c;81bf8b2387b9d3716a34a33be63c45ea;1;15,75;27,6;05-11-2017 14:40;3;health_beauty;63de2743d05ab59d85caa49e49459ac1;boleto;delivered;178;18;11;17;santos;SP;cbd996ad3c1b7dc71fd0e5f5df9087e2;sao jose do rio preto;SP;1;
827efe7f5818a815652ea13b2dda5d7e;9aa861cf803f46fc1ad38073279d97d0;1;43,35;56,04;24-11-2017 23:01;1;health_beauty;04b48e86a968cfe620da1cab5c7556ae;credit_card;delivered;630;21;12;15;sao paulo;SP;15b3b1b81484422eb41df68ac87f1f50;bauru;SP;2;
c8f63be082f4089d15558376d18c77e7;dda2b235f786aea49bed5e3618840666;1;44;56,69;21-11-2017 15:17;4;health_beauty;12a6286d3f2b371cc37370f3aa324b96;boleto;delivered;583;71;11;12;andradina;SP;093805f8f2aeb63881444571e1f48f30;osasco;SP;1;
fad4db0b469823e4ce0a2506a88ca08a;5dc2bc6196f856dfd196e68009608e83;1;38,9;48,24;10-11-2017 11:31;5;health_beauty;3cb35b42508b97cb50eb1f1090c9d719;boleto;dereviled;600;18;9;12;guarulhos;SP;093805f8f2aeb63881444571e1f48f30;osasco;SP;1;
5664108fc73599db9191ed8160e0989c;28ec50f091f0e77b714b91eac5074c01;1;125;146,58;30-11-2017 16:09;4;health_beauty;0583170ba3f70162729f40600f8a4abf;credit_card;delivered;2500;34;17;22;vicosa;MG;093805f8f2aeb63881444571e1f48f30;osasco;SP;3;
745865dd655cbb9dc84b1ee5a872fbf9;fffa0238b217e18a8adeeda0669923a3;1;35;43,72;09-11-2017 16:02;5;health_beauty;c741b4e884aadcb383abe964529d76ce;credit_card;delivered;475;20;10;12;sao paulo;SP;093805f8f2aeb63881444571e1f48f30;osasco;SP;1;
1505c4fa89e5901e17d66f5653cfcc82;4be09f293c9253dbcb88709404a7477a;1;70,84;87,61;17-11-2017 22:41;1;health_beauty;cb1c66d42de1ca828b60cf0514bfba5d;credit_card;delivered;1100;21;11;17;cariacica;ES;093805f8f2aeb63881444571e1f48f30;osasco;SP;1;
1dea7f353eaea6c8a82b26087fabef18;120c86ea1d348cfc04fb2dccf0e116b9;1;29,99;45,09;19-11-2017 13:22;5;health_beauty;a014ce59dca05d6160b0a995600511b1;boleto;delivered;200;16;6;11;sao paulo;SP;32f83ffe11cd40f7adcf4eef171f52d9;uruguaiana;RS;1;
5d4503ba682b806ff232782327b7bd7f;24faa20dd67cdb36a1efd90ca3d84550;1;150;166,81;14-11-2017 06:00;5;health_beauty;bf5fe03d1ac5be6407a279b3681992ed;boleto;shipped;700;22;22;22;ouro preto;MG;3dc69bf2c42f0568a5c4791ec3fd3745;sao paulo;SP;1;
f469782148dc2783107dd5159be50b54;272f8ef0438befa0ddf34770d5f6fc1c;1;12;27,1;12-11-2017 23:43;5;health_beauty;4724ffa427f315c485e39b02e21859b2;boleto;delivered;550;16;9;11;dois vizinhos;PR;955fee9216a65b617aa5c0531780ce60;sao paulo;SP;1;
b8ddae4d27ce2071902b4172ec37c7ca;a3c378b866e6c466476a3d4a8b919629;1;325;341,02;29-11-2017 17:43;4;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;curitiba;PR;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;10;
723f99b0beda55330ece6bebc46b3d5b;a6815e1388c9b1d8815d1f9e2de59ca9;1;325;342,02;29-11-2017 10:09;4;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;guarara;MG;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;7;
7da444f9eb27358bfecfff2aa071e457;a394aa1decd1324c76593baffaf2b6ed;1;325;335,47;12-11-2017 9:27;4;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;mogi mirim;SP;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;6;
8261284307e7712ea0491f342df56d74;ac2c4cb05aafb79b46c1b5e7e951bf69;1;325;192,02;20-11-2017 11:27;5;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;unai;MG;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;4;
8261284307e7712ea0491f342df56d74;ac2c4cb05aafb79b46c1b5e7e951bf69;1;325;150;20-11-2017 11:27;5;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;unai;MG;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;3;
219b8a2c642a7c314644b58fa1036c7f;630f092bb4d1938a8134f50c4bf784da;1;325;342,02;24-11-2017 20:16;4;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;muriae;MG;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;10;
37ec91b7248a28948cfedf05c2a82b15;0443dd75d52f59a5b0061b149534737e;1;325;335,47;29-11-2017 14:08;4;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;sao paulo;SP;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;10;
326aeb6a8be7b282c4d5cfba7ff0a072;7607e42e3a93ed96cc608e768f497ade;1;325;352,55;23-11-2017 20:20;5;health_beauty;bb50f2e236e5eea0100680137654686c;credit_card;delivered;400;34;4;22;jupi;PE;f7ba60f8c3f99e7ee4042fdef03b70c4;sao bernardo do campo;SP;10;
